Plugin,Repository,URL,Has_JDK17,Has_JDK21,Has_JDK25,Jenkinsfile_URL,Has_Jenkinsfile
Jobrequeue Plugin,jenkinsci/jobrequeue-plugin,https://github.com/jenkinsci/jobrequeue-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jobrequeue-plugin/master/Jenkinsfile,false
Jobrevision Plugin,jenkinsci/jobrevision-plugin,https://github.com/jenkinsci/jobrevision-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jobrevision-plugin/master/Jenkinsfile,false
Jobtag Plugin,jenkinsci/jobtag-plugin,https://github.com/jenkinsci/jobtag-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jobtag-plugin/master/Jenkinsfile,true
Jobtemplates Plugin,jenkinsci/jobtemplates-plugin,https://github.com/jenkinsci/jobtemplates-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jobtemplates-plugin/master/Jenkinsfile,false
Jobtype Column Plugin,jenkinsci/jobtype-column-plugin,https://github.com/jenkinsci/jobtype-column-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jobtype-column-plugin/master/Jenkinsfile,true
Joda Time Api Plugin,jenkinsci/joda-time-api-plugin,https://github.com/jenkinsci/joda-time-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/joda-time-api-plugin/main/Jenkinsfile,true
Join Plugin,jenkinsci/join-plugin,https://github.com/jenkinsci/join-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/join-plugin/master/Jenkinsfile,false
Jprt Plugin,jenkinsci/jprt-plugin,https://github.com/jenkinsci/jprt-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jprt-plugin/master/Jenkinsfile,false
Jqs Monitoring Plugin,jenkinsci/jqs-monitoring-plugin,https://github.com/jenkinsci/jqs-monitoring-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/jqs-monitoring-plugin/master/Jenkinsfile,true
Jquery Detached,jenkinsci/jquery-detached,https://github.com/jenkinsci/jquery-detached,false,false,false,https://raw.githubusercontent.com/jenkinsci/jquery-detached/2.1.4/Jenkinsfile,false
Jquery Plugin,jenkinsci/jquery-plugin,https://github.com/jenkinsci/jquery-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/jquery-plugin/master/Jenkinsfile,true
Jquery Ui Plugin,jenkinsci/jquery-ui-plugin,https://github.com/jenkinsci/jquery-ui-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jquery-ui-plugin/master/Jenkinsfile,true
Jquery3 Api Plugin,jenkinsci/jquery3-api-plugin,https://github.com/jenkinsci/jquery3-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/jquery3-api-plugin/main/Jenkinsfile,true
Jsch Plugin,jenkinsci/jsch-plugin,https://github.com/jenkinsci/jsch-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/jsch-plugin/master/Jenkinsfile,true
Jslint Jenkins Plugin,jenkinsci/jslint-jenkins-plugin,https://github.com/jenkinsci/jslint-jenkins-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jslint-jenkins-plugin/master/Jenkinsfile,false
Jsm Alert Plugin,jenkinsci/jsm-alert-plugin,https://github.com/jenkinsci/jsm-alert-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/jsm-alert-plugin/master/Jenkinsfile,true
Json Api Plugin,jenkinsci/json-api-plugin,https://github.com/jenkinsci/json-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/json-api-plugin/main/Jenkinsfile,true
Json Editor Parameter Plugin,jenkinsci/json-editor-parameter-plugin,https://github.com/jenkinsci/json-editor-parameter-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/json-editor-parameter-plugin/main/Jenkinsfile,true
Json Parameter Plugin,jenkinsci/json-parameter-plugin,https://github.com/jenkinsci/json-parameter-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/json-parameter-plugin/main/Jenkinsfile,true
Json Path Api Plugin,jenkinsci/json-path-api-plugin,https://github.com/jenkinsci/json-path-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/json-path-api-plugin/main/Jenkinsfile,true
Jsoup Plugin,jenkinsci/jsoup-plugin,https://github.com/jenkinsci/jsoup-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/jsoup-plugin/main/Jenkinsfile,true
Jspecify Api Plugin,jenkinsci/jspecify-api-plugin,https://github.com/jenkinsci/jspecify-api-plugin,false,true,false,https://raw.githubusercontent.com/jenkinsci/jspecify-api-plugin/main/Jenkinsfile,true
Jsunit Plugin,jenkinsci/jsunit-plugin,https://github.com/jenkinsci/jsunit-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jsunit-plugin/master/Jenkinsfile,false
Jswidgets Plugin,jenkinsci/jswidgets-plugin,https://github.com/jenkinsci/jswidgets-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jswidgets-plugin/master/Jenkinsfile,false
Junit Attachments Plugin,jenkinsci/junit-attachments-plugin,https://github.com/jenkinsci/junit-attachments-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/junit-attachments-plugin/main/Jenkinsfile,true
Junit Plugin,jenkinsci/junit-plugin,https://github.com/jenkinsci/junit-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/junit-plugin/master/Jenkinsfile,true
Junit Realtime Test Reporter Plugin,jenkinsci/junit-realtime-test-reporter-plugin,https://github.com/jenkinsci/junit-realtime-test-reporter-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/junit-realtime-test-reporter-plugin/master/Jenkinsfile,true
Junit Sql Storage Plugin,jenkinsci/junit-sql-storage-plugin,https://github.com/jenkinsci/junit-sql-storage-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/junit-sql-storage-plugin/master/Jenkinsfile,true
Jwt Auth Plugin,jenkinsci/jwt-auth-plugin,https://github.com/jenkinsci/jwt-auth-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jwt-auth-plugin/develop/Jenkinsfile,true
Jwt Support Plugin,jenkinsci/jwt-support-plugin,https://github.com/jenkinsci/jwt-support-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jwt-support-plugin/master/Jenkinsfile,true
Jython Plugin,jenkinsci/jython-plugin,https://github.com/jenkinsci/jython-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/jython-plugin/master/Jenkinsfile,false
Kafkalogs Plugin,jenkinsci/kafkalogs-plugin,https://github.com/jenkinsci/kafkalogs-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kafkalogs-plugin/master/Jenkinsfile,true
Kanboard Plugin,jenkinsci/kanboard-plugin,https://github.com/jenkinsci/kanboard-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kanboard-plugin/master/Jenkinsfile,false
Karaf Build Step Plugin,jenkinsci/karaf-build-step-plugin,https://github.com/jenkinsci/karaf-build-step-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/karaf-build-step-plugin/master/Jenkinsfile,true
Katalon Plugin,jenkinsci/katalon-plugin,https://github.com/jenkinsci/katalon-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/katalon-plugin/master/Jenkinsfile,true
Keep Slave Disconnected Plugin,jenkinsci/keep-slave-disconnected-plugin,https://github.com/jenkinsci/keep-slave-disconnected-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/keep-slave-disconnected-plugin/master/Jenkinsfile,false
Keep Slave Offline,jenkinsci/keep-slave-offline,https://github.com/jenkinsci/keep-slave-offline,false,false,false,https://raw.githubusercontent.com/jenkinsci/keep-slave-offline/master/Jenkinsfile,false
Keeper Secrets Manager Plugin,jenkinsci/keeper-secrets-manager-plugin,https://github.com/jenkinsci/keeper-secrets-manager-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/keeper-secrets-manager-plugin/main/Jenkinsfile,true
Kerberos Sso Plugin,jenkinsci/kerberos-sso-plugin,https://github.com/jenkinsci/kerberos-sso-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/kerberos-sso-plugin/master/Jenkinsfile,true
Keyboard Shortcuts Plugin,jenkinsci/keyboard-shortcuts-plugin,https://github.com/jenkinsci/keyboard-shortcuts-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/keyboard-shortcuts-plugin/master/Jenkinsfile,true
Kiuwan Plugin,jenkinsci/kiuwan-plugin,https://github.com/jenkinsci/kiuwan-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kiuwan-plugin/master/Jenkinsfile,false
Klaros Testmanagement Plugin,jenkinsci/klaros-testmanagement-plugin,https://github.com/jenkinsci/klaros-testmanagement-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/klaros-testmanagement-plugin/master/Jenkinsfile,true
Klocwork Plugin,jenkinsci/klocwork-plugin,https://github.com/jenkinsci/klocwork-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/klocwork-plugin/master/Jenkinsfile,false
Kobiton Integration Plugin,jenkinsci/kobiton-integration-plugin,https://github.com/jenkinsci/kobiton-integration-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/kobiton-integration-plugin/master/Jenkinsfile,true
Koji Plugin,jenkinsci/koji-plugin,https://github.com/jenkinsci/koji-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/koji-plugin/master/Jenkinsfile,false
Kotlin V1 Stdlib Jdk8 Plugin,jenkinsci/kotlin-v1-stdlib-jdk8-plugin,https://github.com/jenkinsci/kotlin-v1-stdlib-jdk8-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kotlin-v1-stdlib-jdk8-plugin/master/Jenkinsfile,false
Kpp Management Plugin,jenkinsci/kpp-management-plugin,https://github.com/jenkinsci/kpp-management-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/kpp-management-plugin/master/Jenkinsfile,true
Kryptowire Plugin,jenkinsci/kryptowire-plugin,https://github.com/jenkinsci/kryptowire-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kryptowire-plugin/master/Jenkinsfile,false
Kubernetes Cli Plugin,jenkinsci/kubernetes-cli-plugin,https://github.com/jenkinsci/kubernetes-cli-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kubernetes-cli-plugin/master/Jenkinsfile,true
Kubernetes Client Api Plugin,jenkinsci/kubernetes-client-api-plugin,https://github.com/jenkinsci/kubernetes-client-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/kubernetes-client-api-plugin/master/Jenkinsfile,true
Kubernetes Credentials Plugin,jenkinsci/kubernetes-credentials-plugin,https://github.com/jenkinsci/kubernetes-credentials-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/kubernetes-credentials-plugin/master/Jenkinsfile,true
Kubernetes Credentials Provider Plugin,jenkinsci/kubernetes-credentials-provider-plugin,https://github.com/jenkinsci/kubernetes-credentials-provider-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/kubernetes-credentials-provider-plugin/master/Jenkinsfile,true
Kubernetes Ephemeral Container Plugin,jenkinsci/kubernetes-ephemeral-container-plugin,https://github.com/jenkinsci/kubernetes-ephemeral-container-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/kubernetes-ephemeral-container-plugin/main/Jenkinsfile,true
Kubernetes Pipeline Plugin,jenkinsci/kubernetes-pipeline-plugin,https://github.com/jenkinsci/kubernetes-pipeline-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kubernetes-pipeline-plugin/master/Jenkinsfile,false
Kubernetes Plugin,jenkinsci/kubernetes-plugin,https://github.com/jenkinsci/kubernetes-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kubernetes-plugin/master/Jenkinsfile,true
Kubesphere Token Auth Plugin,jenkinsci/kubesphere-token-auth-plugin,https://github.com/jenkinsci/kubesphere-token-auth-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/kubesphere-token-auth-plugin/master/Jenkinsfile,true
Label Linked Jobs Plugin,jenkinsci/label-linked-jobs-plugin,https://github.com/jenkinsci/label-linked-jobs-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/label-linked-jobs-plugin/master/Jenkinsfile,true
Label Verifier Plugin,jenkinsci/label-verifier-plugin,https://github.com/jenkinsci/label-verifier-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/label-verifier-plugin/master/Jenkinsfile,true
Labeled Test Groups Publisher Plugin,jenkinsci/labeled-test-groups-publisher-plugin,https://github.com/jenkinsci/labeled-test-groups-publisher-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/labeled-test-groups-publisher-plugin/master/Jenkinsfile,false
Labelled Steps Plugin,jenkinsci/labelled-steps-plugin,https://github.com/jenkinsci/labelled-steps-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/labelled-steps-plugin/master/Jenkinsfile,true
Labmanager Plugin,jenkinsci/labmanager-plugin,https://github.com/jenkinsci/labmanager-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/labmanager-plugin/master/Jenkinsfile,false
Lacework Security Scanner Plugin,jenkinsci/lacework-security-scanner-plugin,https://github.com/jenkinsci/lacework-security-scanner-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/lacework-security-scanner-plugin/main/Jenkinsfile,true
Lambdatest Automation Plugin,jenkinsci/lambdatest-automation-plugin,https://github.com/jenkinsci/lambdatest-automation-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/lambdatest-automation-plugin/master/Jenkinsfile,true
Last Changes Plugin,jenkinsci/last-changes-plugin,https://github.com/jenkinsci/last-changes-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/last-changes-plugin/master/Jenkinsfile,true
Lastfailureversioncolumn Plugin,jenkinsci/lastfailureversioncolumn-plugin,https://github.com/jenkinsci/lastfailureversioncolumn-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/lastfailureversioncolumn-plugin/master/Jenkinsfile,false
Lastsuccessversioncolumn Plugin,jenkinsci/lastsuccessversioncolumn-plugin,https://github.com/jenkinsci/lastsuccessversioncolumn-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/lastsuccessversioncolumn-plugin/master/Jenkinsfile,false
Ldap Plugin,jenkinsci/ldap-plugin,https://github.com/jenkinsci/ldap-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/ldap-plugin/master/Jenkinsfile,true
Ldapemail Plugin,jenkinsci/ldapemail-plugin,https://github.com/jenkinsci/ldapemail-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ldapemail-plugin/master/Jenkinsfile,false
Leanix Microservice Intelligence Plugin,jenkinsci/leanix-microservice-intelligence-plugin,https://github.com/jenkinsci/leanix-microservice-intelligence-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/leanix-microservice-intelligence-plugin/main/Jenkinsfile,true
Leapwork Plugin,jenkinsci/leapwork-plugin,https://github.com/jenkinsci/leapwork-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/leapwork-plugin/main/Jenkinsfile,true
Leastload Plugin,jenkinsci/leastload-plugin,https://github.com/jenkinsci/leastload-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/leastload-plugin/master/Jenkinsfile,true
Leiningen Plugin,jenkinsci/leiningen-plugin,https://github.com/jenkinsci/leiningen-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/leiningen-plugin/master/Jenkinsfile,false
Lenient Shutdown Plugin,jenkinsci/lenient-shutdown-plugin,https://github.com/jenkinsci/lenient-shutdown-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/lenient-shutdown-plugin/master/Jenkinsfile,true
Levo Plugin,jenkinsci/levo-plugin,https://github.com/jenkinsci/levo-plugin,false,true,false,https://raw.githubusercontent.com/jenkinsci/levo-plugin/main/Jenkinsfile,true
Libvirt Agent Plugin,jenkinsci/libvirt-agent-plugin,https://github.com/jenkinsci/libvirt-agent-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/libvirt-agent-plugin/master/Jenkinsfile,true
Lifx Notifier Plugin,jenkinsci/lifx-notifier-plugin,https://github.com/jenkinsci/lifx-notifier-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/lifx-notifier-plugin/master/Jenkinsfile,false
Lighthouse Report Plugin,jenkinsci/lighthouse-report-plugin,https://github.com/jenkinsci/lighthouse-report-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/lighthouse-report-plugin/master/Jenkinsfile,true
Linenumbers Plugin,jenkinsci/linenumbers-plugin,https://github.com/jenkinsci/linenumbers-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/linenumbers-plugin/master/Jenkinsfile,true
Lingr Plugin,jenkinsci/lingr-plugin,https://github.com/jenkinsci/lingr-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/lingr-plugin/master/Jenkinsfile,false
Link Column Plugin,jenkinsci/link-column-plugin,https://github.com/jenkinsci/link-column-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/link-column-plugin/master/Jenkinsfile,true
Liquibase Runner Plugin,jenkinsci/liquibase-runner-plugin,https://github.com/jenkinsci/liquibase-runner-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/liquibase-runner-plugin/master/Jenkinsfile,true
List Command Plugin,jenkinsci/list-command-plugin,https://github.com/jenkinsci/list-command-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/list-command-plugin/master/Jenkinsfile,false
List Git Branches Parameter Plugin,jenkinsci/list-git-branches-parameter-plugin,https://github.com/jenkinsci/list-git-branches-parameter-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/list-git-branches-parameter-plugin/master/Jenkinsfile,true
Livescreenshot Plugin,jenkinsci/livescreenshot-plugin,https://github.com/jenkinsci/livescreenshot-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/livescreenshot-plugin/master/Jenkinsfile,false
Llvm Cov Plugin,jenkinsci/llvm-cov-plugin,https://github.com/jenkinsci/llvm-cov-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/llvm-cov-plugin/master/Jenkinsfile,true
Loadcomplete Plugin,jenkinsci/loadcomplete-plugin,https://github.com/jenkinsci/loadcomplete-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/loadcomplete-plugin/master/Jenkinsfile,false
Loadfocus Jmeter Load Test Plugin,jenkinsci/loadfocus-jmeter-load-test-plugin,https://github.com/jenkinsci/loadfocus-jmeter-load-test-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/loadfocus-jmeter-load-test-plugin/master/Jenkinsfile,false
Loadfocus Loadtest Plugin,jenkinsci/loadfocus-loadtest-plugin,https://github.com/jenkinsci/loadfocus-loadtest-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/loadfocus-loadtest-plugin/master/Jenkinsfile,false
Loadimpact Plugin,jenkinsci/loadimpact-plugin,https://github.com/jenkinsci/loadimpact-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/loadimpact-plugin/master/Jenkinsfile,false
Loadium Plugin,jenkinsci/loadium-plugin,https://github.com/jenkinsci/loadium-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/loadium-plugin/master/Jenkinsfile,true
Loadmance Plugin,jenkinsci/loadmance-plugin,https://github.com/jenkinsci/loadmance-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/loadmance-plugin/main/Jenkinsfile,true
Loadninja Plugin,jenkinsci/loadninja-plugin,https://github.com/jenkinsci/loadninja-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/loadninja-plugin/master/Jenkinsfile,true
Loadrunner Cloud Plugin,jenkinsci/loadrunner-cloud-plugin,https://github.com/jenkinsci/loadrunner-cloud-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/loadrunner-cloud-plugin/main/Jenkinsfile,true
Locale Plugin,jenkinsci/locale-plugin,https://github.com/jenkinsci/locale-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/locale-plugin/main/Jenkinsfile,true
Localization Support Plugin,jenkinsci/localization-support-plugin,https://github.com/jenkinsci/localization-support-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/localization-support-plugin/main/Jenkinsfile,true
Localization Zh Cn Plugin,jenkinsci/localization-zh-cn-plugin,https://github.com/jenkinsci/localization-zh-cn-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/localization-zh-cn-plugin/master/Jenkinsfile,true
Lockable Resources Plugin,jenkinsci/lockable-resources-plugin,https://github.com/jenkinsci/lockable-resources-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/lockable-resources-plugin/master/Jenkinsfile,true
Locked Files Report Plugin,jenkinsci/locked-files-report-plugin,https://github.com/jenkinsci/locked-files-report-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/locked-files-report-plugin/master/Jenkinsfile,false
Log Cli Plugin,jenkinsci/log-cli-plugin,https://github.com/jenkinsci/log-cli-plugin,false,true,false,https://raw.githubusercontent.com/jenkinsci/log-cli-plugin/master/Jenkinsfile,true
Log Command Plugin,jenkinsci/log-command-plugin,https://github.com/jenkinsci/log-command-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/log-command-plugin/master/Jenkinsfile,true
Log File Filter Plugin,jenkinsci/log-file-filter-plugin,https://github.com/jenkinsci/log-file-filter-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/log-file-filter-plugin/main/Jenkinsfile,true
Log Flow Visualizer Plugin,jenkinsci/log-flow-visualizer-plugin,https://github.com/jenkinsci/log-flow-visualizer-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/log-flow-visualizer-plugin/main/Jenkinsfile,true
Log Parser Plugin,jenkinsci/log-parser-plugin,https://github.com/jenkinsci/log-parser-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/log-parser-plugin/develop/Jenkinsfile,true
Logaction Plugin,jenkinsci/logaction-plugin,https://github.com/jenkinsci/logaction-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/logaction-plugin/master/Jenkinsfile,false
Logback Nats Appender Plugin,jenkinsci/logback-nats-appender-plugin,https://github.com/jenkinsci/logback-nats-appender-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/logback-nats-appender-plugin/master/Jenkinsfile,true
Logentries Plugin,jenkinsci/logentries-plugin,https://github.com/jenkinsci/logentries-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/logentries-plugin/master/Jenkinsfile,false
Logfilesizechecker Plugin,jenkinsci/logfilesizechecker-plugin,https://github.com/jenkinsci/logfilesizechecker-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/logfilesizechecker-plugin/master/Jenkinsfile,true
Logging Plugin,jenkinsci/logging-plugin,https://github.com/jenkinsci/logging-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/logging-plugin/master/Jenkinsfile,false
Login Theme Plugin,jenkinsci/login-theme-plugin,https://github.com/jenkinsci/login-theme-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/login-theme-plugin/main/Jenkinsfile,true
Logstash Plugin,jenkinsci/logstash-plugin,https://github.com/jenkinsci/logstash-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/logstash-plugin/master/Jenkinsfile,true
Lotus Connections Plugin,jenkinsci/lotus-connections-plugin,https://github.com/jenkinsci/lotus-connections-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/lotus-connections-plugin/master/Jenkinsfile,false
Lucene Search Plugin,jenkinsci/lucene-search-plugin,https://github.com/jenkinsci/lucene-search-plugin,false,true,false,https://raw.githubusercontent.com/jenkinsci/lucene-search-plugin/lucene-search/Jenkinsfile,true
M2release Plugin,jenkinsci/m2release-plugin,https://github.com/jenkinsci/m2release-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/m2release-plugin/master/Jenkinsfile,true
Mabl Integration Plugin,jenkinsci/mabl-integration-plugin,https://github.com/jenkinsci/mabl-integration-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mabl-integration-plugin/main/Jenkinsfile,true
Mac Plugin,jenkinsci/mac-plugin,https://github.com/jenkinsci/mac-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mac-plugin/master/Jenkinsfile,true
Machine Learning Plugin,jenkinsci/machine-learning-plugin,https://github.com/jenkinsci/machine-learning-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/machine-learning-plugin/master/Jenkinsfile,true
Macstadium Orka Plugin,jenkinsci/macstadium-orka-plugin,https://github.com/jenkinsci/macstadium-orka-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/macstadium-orka-plugin/main/Jenkinsfile,true
Mail Commander Plugin,jenkinsci/mail-commander-plugin,https://github.com/jenkinsci/mail-commander-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mail-commander-plugin/master/Jenkinsfile,false
Mail Watcher Plugin,jenkinsci/mail-watcher-plugin,https://github.com/jenkinsci/mail-watcher-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/mail-watcher-plugin/master/Jenkinsfile,true
Mailer Plugin,jenkinsci/mailer-plugin,https://github.com/jenkinsci/mailer-plugin,true,true,true,https://raw.githubusercontent.com/jenkinsci/mailer-plugin/master/Jenkinsfile,true
Mailmap Resolver Plugin,jenkinsci/mailmap-resolver-plugin,https://github.com/jenkinsci/mailmap-resolver-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mailmap-resolver-plugin/master/Jenkinsfile,false
Maintenance Jobs Scheduler Plugin,jenkinsci/maintenance-jobs-scheduler-plugin,https://github.com/jenkinsci/maintenance-jobs-scheduler-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/maintenance-jobs-scheduler-plugin/master/Jenkinsfile,false
Manage Permission Plugin,jenkinsci/manage-permission-plugin,https://github.com/jenkinsci/manage-permission-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/manage-permission-plugin/master/Jenkinsfile,true
Managed Scripts Plugin,jenkinsci/managed-scripts-plugin,https://github.com/jenkinsci/managed-scripts-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/managed-scripts-plugin/master/Jenkinsfile,true
Mantis Plugin,jenkinsci/mantis-plugin,https://github.com/jenkinsci/mantis-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/mantis-plugin/master/Jenkinsfile,false
Mapdb Api Plugin,jenkinsci/mapdb-api-plugin,https://github.com/jenkinsci/mapdb-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/mapdb-api-plugin/master/Jenkinsfile,true
Maplelabs Apm Plugin,jenkinsci/maplelabs-apm-plugin,https://github.com/jenkinsci/maplelabs-apm-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/maplelabs-apm-plugin/releasev2_dev/Jenkinsfile,true
Marathon Plugin,jenkinsci/marathon-plugin,https://github.com/jenkinsci/marathon-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/marathon-plugin/master/Jenkinsfile,false
Mariadb Api Plugin,jenkinsci/mariadb-api-plugin,https://github.com/jenkinsci/mariadb-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/mariadb-api-plugin/main/Jenkinsfile,true
Markdown Formatter Plugin,jenkinsci/markdown-formatter-plugin,https://github.com/jenkinsci/markdown-formatter-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/markdown-formatter-plugin/master/Jenkinsfile,true
Markdown Params Plugin,jenkinsci/markdown-params-plugin,https://github.com/jenkinsci/markdown-params-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/markdown-params-plugin/main/Jenkinsfile,true
Mask Passwords Plugin,jenkinsci/mask-passwords-plugin,https://github.com/jenkinsci/mask-passwords-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/mask-passwords-plugin/master/Jenkinsfile,true
