Plugin,Repository,URL,Has_JDK17,Has_JDK21,Has_JDK25,Jenkinsfile_URL,Has_Jenkinsfile
Buildkite Plugin,jenkinsci/buildkite-plugin,https://github.com/jenkinsci/buildkite-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/buildkite-plugin/main/Jenkinsfile,true
Buildresult Trigger Plugin,jenkinsci/buildresult-trigger-plugin,https://github.com/jenkinsci/buildresult-trigger-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/buildresult-trigger-plugin/master/Jenkinsfile,true
Buildrotator Plugin,jenkinsci/buildrotator-plugin,https://github.com/jenkinsci/buildrotator-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/buildrotator-plugin/master/Jenkinsfile,true
Buildstash Plugin,jenkinsci/buildstash-plugin,https://github.com/jenkinsci/buildstash-plugin,false,true,false,https://raw.githubusercontent.com/jenkinsci/buildstash-plugin/main/Jenkinsfile,true
Buildtriggerbadge Plugin,jenkinsci/buildtriggerbadge-plugin,https://github.com/jenkinsci/buildtriggerbadge-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/buildtriggerbadge-plugin/master/Jenkinsfile,true
Built On Column Plugin,jenkinsci/built-on-column-plugin,https://github.com/jenkinsci/built-on-column-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/built-on-column-plugin/master/Jenkinsfile,true
Bulk Builder Plugin,jenkinsci/bulk-builder-plugin,https://github.com/jenkinsci/bulk-builder-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/bulk-builder-plugin/master/Jenkinsfile,false
Bumblebee Plugin,jenkinsci/bumblebee-plugin,https://github.com/jenkinsci/bumblebee-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/bumblebee-plugin/master/Jenkinsfile,false
Byte Buddy Api Plugin,jenkinsci/byte-buddy-api-plugin,https://github.com/jenkinsci/byte-buddy-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/byte-buddy-api-plugin/main/Jenkinsfile,true
Byteguard Build Actions Plugin,jenkinsci/byteguard-build-actions-plugin,https://github.com/jenkinsci/byteguard-build-actions-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/byteguard-build-actions-plugin/master/Jenkinsfile,false
Ca Apm Plugin,jenkinsci/ca-apm-plugin,https://github.com/jenkinsci/ca-apm-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ca-apm-plugin/master/Jenkinsfile,true
Ca Mat Performance Benchmarking By Broadcom Plugin,jenkinsci/ca-mat-performance-benchmarking-by-broadcom-plugin,https://github.com/jenkinsci/ca-mat-performance-benchmarking-by-broadcom-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ca-mat-performance-benchmarking-by-broadcom-plugin/master/Jenkinsfile,true
Ca Service Virtualization Plugin,jenkinsci/ca-service-virtualization-plugin,https://github.com/jenkinsci/ca-service-virtualization-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ca-service-virtualization-plugin/master/Jenkinsfile,true
Cachet Gating Plugin,jenkinsci/cachet-gating-plugin,https://github.com/jenkinsci/cachet-gating-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/cachet-gating-plugin/master/Jenkinsfile,true
Caffeine Api Plugin,jenkinsci/caffeine-api-plugin,https://github.com/jenkinsci/caffeine-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/caffeine-api-plugin/master/Jenkinsfile,true
Calendar View Plugin,jenkinsci/calendar-view-plugin,https://github.com/jenkinsci/calendar-view-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/calendar-view-plugin/master/Jenkinsfile,true
Caliper Ci Plugin,jenkinsci/caliper-ci-plugin,https://github.com/jenkinsci/caliper-ci-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/caliper-ci-plugin/svn/Jenkinsfile,false
Call Remote Job Plugin,jenkinsci/call-remote-job-plugin,https://github.com/jenkinsci/call-remote-job-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/call-remote-job-plugin/master/Jenkinsfile,false
Campfire Plugin,jenkinsci/campfire-plugin,https://github.com/jenkinsci/campfire-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/campfire-plugin/master/Jenkinsfile,false
Carbonetes Serverless Container Scanning And Policy Compliance Plugin,jenkinsci/carbonetes-serverless-container-scanning-and-policy-compliance-plugin,https://github.com/jenkinsci/carbonetes-serverless-container-scanning-and-policy-compliance-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/carbonetes-serverless-container-scanning-and-policy-compliance-plugin/master/Jenkinsfile,true
Carl Plugin,jenkinsci/carl-plugin,https://github.com/jenkinsci/carl-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/carl-plugin/master/Jenkinsfile,false
JDK_Parameter_Plugin Plugin,jenkinsci/JDK_Parameter_Plugin-plugin,https://github.com/jenkinsci/JDK_Parameter_Plugin-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/JDK_Parameter_Plugin-plugin/master/Jenkinsfile,true
JiraTestResultReporter Plugin,jenkinsci/JiraTestResultReporter-plugin,https://github.com/jenkinsci/JiraTestResultReporter-plugin,true,true,true,https://raw.githubusercontent.com/jenkinsci/JiraTestResultReporter-plugin/master/Jenkinsfile,true
Matrix Sorter Plugin,jenkinsci/Matrix-sorter-plugin,https://github.com/jenkinsci/Matrix-sorter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/Matrix-sorter-plugin/master/Jenkinsfile,true
Surround SCM Plugin,jenkinsci/Surround-SCM-plugin,https://github.com/jenkinsci/Surround-SCM-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/Surround-SCM-plugin/master/Jenkinsfile,false
Synergy_scm Plugin,jenkinsci/synergy_scm-plugin,https://github.com/jenkinsci/synergy_scm-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/synergy_scm-plugin/master/Jenkinsfile,false
Synopsys Coverity Plugin,jenkinsci/synopsys-coverity-plugin,https://github.com/jenkinsci/synopsys-coverity-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/synopsys-coverity-plugin/master/Jenkinsfile,false
Synopsys Polaris Plugin,jenkinsci/synopsys-polaris-plugin,https://github.com/jenkinsci/synopsys-polaris-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/synopsys-polaris-plugin/master/Jenkinsfile,false
Synopsys Security Scan Plugin,jenkinsci/synopsys-security-scan-plugin,https://github.com/jenkinsci/synopsys-security-scan-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/synopsys-security-scan-plugin/main/Jenkinsfile,true
Sysdig Secure Plugin,jenkinsci/sysdig-secure-plugin,https://github.com/jenkinsci/sysdig-secure-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/sysdig-secure-plugin/main/Jenkinsfile,true
Syslog Logger Plugin,jenkinsci/syslog-logger-plugin,https://github.com/jenkinsci/syslog-logger-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/syslog-logger-plugin/master/Jenkinsfile,false
Systemloadaverage Monitor Plugin,jenkinsci/systemloadaverage-monitor-plugin,https://github.com/jenkinsci/systemloadaverage-monitor-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/systemloadaverage-monitor-plugin/master/Jenkinsfile,false
Tacotruck Plugin,jenkinsci/tacotruck-plugin,https://github.com/jenkinsci/tacotruck-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/tacotruck-plugin/main/Jenkinsfile,true
Tag Cloud Plugin,jenkinsci/tag-cloud-plugin,https://github.com/jenkinsci/tag-cloud-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tag-cloud-plugin/master/Jenkinsfile,false
Tag Profiler Plugin,jenkinsci/tag-profiler-plugin,https://github.com/jenkinsci/tag-profiler-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tag-profiler-plugin/master/Jenkinsfile,true
Talend Plugin,jenkinsci/talend-plugin,https://github.com/jenkinsci/talend-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/talend-plugin/master/Jenkinsfile,true
Tanaguru Plugin,jenkinsci/tanaguru-plugin,https://github.com/jenkinsci/tanaguru-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tanaguru-plugin/master/Jenkinsfile,true
Tap Plugin,jenkinsci/tap-plugin,https://github.com/jenkinsci/tap-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/tap-plugin/master/Jenkinsfile,true
Tattletale Plugin,jenkinsci/tattletale-plugin,https://github.com/jenkinsci/tattletale-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tattletale-plugin/master/Jenkinsfile,false
Teamconcert Git Plugin,jenkinsci/teamconcert-git-plugin,https://github.com/jenkinsci/teamconcert-git-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/teamconcert-git-plugin/master/Jenkinsfile,false
Teamconcert Plugin,jenkinsci/teamconcert-plugin,https://github.com/jenkinsci/teamconcert-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/teamconcert-plugin/master/Jenkinsfile,false
Teams Webhook Trigger Plugin,jenkinsci/teams-webhook-trigger-plugin,https://github.com/jenkinsci/teams-webhook-trigger-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/teams-webhook-trigger-plugin/main/Jenkinsfile,true
Teamscale Upload Plugin,jenkinsci/teamscale-upload-plugin,https://github.com/jenkinsci/teamscale-upload-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/teamscale-upload-plugin/master/Jenkinsfile,true
Tekton Client Plugin,jenkinsci/tekton-client-plugin,https://github.com/jenkinsci/tekton-client-plugin,false,true,false,https://raw.githubusercontent.com/jenkinsci/tekton-client-plugin/main/Jenkinsfile,true
Telegram Notifications Plugin,jenkinsci/telegram-notifications-plugin,https://github.com/jenkinsci/telegram-notifications-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/telegram-notifications-plugin/master/Jenkinsfile,true
Telerik Appbuilder Plugin,jenkinsci/telerik-appbuilder-plugin,https://github.com/jenkinsci/telerik-appbuilder-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/telerik-appbuilder-plugin/master/Jenkinsfile,false
Template Project Plugin,jenkinsci/template-project-plugin,https://github.com/jenkinsci/template-project-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/template-project-plugin/master/Jenkinsfile,false
Template Workflows Plugin,jenkinsci/template-workflows-plugin,https://github.com/jenkinsci/template-workflows-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/template-workflows-plugin/master/Jenkinsfile,true
Templating Engine Plugin,jenkinsci/templating-engine-plugin,https://github.com/jenkinsci/templating-engine-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/templating-engine-plugin/main/Jenkinsfile,false
Terminal Plugin,jenkinsci/terminal-plugin,https://github.com/jenkinsci/terminal-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/terminal-plugin/master/Jenkinsfile,false
Terraform Plugin,jenkinsci/terraform-plugin,https://github.com/jenkinsci/terraform-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/terraform-plugin/master/Jenkinsfile,false
Test Results Aggregator Plugin,jenkinsci/test-results-aggregator-plugin,https://github.com/jenkinsci/test-results-aggregator-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/test-results-aggregator-plugin/master/Jenkinsfile,true
Test Results Analyzer Plugin,jenkinsci/test-results-analyzer-plugin,https://github.com/jenkinsci/test-results-analyzer-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/test-results-analyzer-plugin/master/Jenkinsfile,true
Test Stability Plugin,jenkinsci/test-stability-plugin,https://github.com/jenkinsci/test-stability-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/test-stability-plugin/master/Jenkinsfile,true
TestInProgress Plugin,jenkinsci/testInProgress-plugin,https://github.com/jenkinsci/testInProgress-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testInProgress-plugin/master/Jenkinsfile,false
Testabilityexplorer Plugin,jenkinsci/testabilityexplorer-plugin,https://github.com/jenkinsci/testabilityexplorer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testabilityexplorer-plugin/master/Jenkinsfile,false
Testcafe Plugin,jenkinsci/testcafe-plugin,https://github.com/jenkinsci/testcafe-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testcafe-plugin/master/Jenkinsfile,true
Testcomplete Plugin,jenkinsci/testcomplete-plugin,https://github.com/jenkinsci/testcomplete-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testcomplete-plugin/master/Jenkinsfile,true
Testcomplete Xunit Plugin,jenkinsci/testcomplete-xunit-plugin,https://github.com/jenkinsci/testcomplete-xunit-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testcomplete-xunit-plugin/master/Jenkinsfile,false
Testcomplete11 Xunit Plugin,jenkinsci/testcomplete11-xunit-plugin,https://github.com/jenkinsci/testcomplete11-xunit-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testcomplete11-xunit-plugin/master/Jenkinsfile,false
Testdroid Run In Cloud Plugin,jenkinsci/testdroid-run-in-cloud-plugin,https://github.com/jenkinsci/testdroid-run-in-cloud-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testdroid-run-in-cloud-plugin/master/Jenkinsfile,true
Testein Plugin,jenkinsci/testein-plugin,https://github.com/jenkinsci/testein-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testein-plugin/master/Jenkinsfile,true
Testfairy Plugin,jenkinsci/testfairy-plugin,https://github.com/jenkinsci/testfairy-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testfairy-plugin/master/Jenkinsfile,false
Testflo For Jira Test Management Automation Plugin,jenkinsci/testflo-for-jira-test-management-automation-plugin,https://github.com/jenkinsci/testflo-for-jira-test-management-automation-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testflo-for-jira-test-management-automation-plugin/master/Jenkinsfile,true
Testingbot Plugin,jenkinsci/testingbot-plugin,https://github.com/jenkinsci/testingbot-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testingbot-plugin/master/Jenkinsfile,false
Testinium Plugin,jenkinsci/testinium-plugin,https://github.com/jenkinsci/testinium-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testinium-plugin/master/Jenkinsfile,true
Testkube Cli Plugin,jenkinsci/testkube-cli-plugin,https://github.com/jenkinsci/testkube-cli-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/testkube-cli-plugin/main/Jenkinsfile,true
Testlink Plugin,jenkinsci/testlink-plugin,https://github.com/jenkinsci/testlink-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testlink-plugin/master/Jenkinsfile,true
Testng Plugin Plugin,jenkinsci/testng-plugin-plugin,https://github.com/jenkinsci/testng-plugin-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/testng-plugin-plugin/master/Jenkinsfile,true
Testodyssey Execution Plugin,jenkinsci/testodyssey-execution-plugin,https://github.com/jenkinsci/testodyssey-execution-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testodyssey-execution-plugin/master/Jenkinsfile,false
Testopia Plugin,jenkinsci/testopia-plugin,https://github.com/jenkinsci/testopia-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testopia-plugin/master/Jenkinsfile,false
Testquality Updater Plugin,jenkinsci/testquality-updater-plugin,https://github.com/jenkinsci/testquality-updater-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testquality-updater-plugin/master/Jenkinsfile,false
Testsigma Plugin,jenkinsci/testsigma-plugin,https://github.com/jenkinsci/testsigma-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testsigma-plugin/master/Jenkinsfile,false
Teststudio Plugin,jenkinsci/teststudio-plugin,https://github.com/jenkinsci/teststudio-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/teststudio-plugin/master/Jenkinsfile,true
Teststudioapitesting Plugin,jenkinsci/teststudioapitesting-plugin,https://github.com/jenkinsci/teststudioapitesting-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/teststudioapitesting-plugin/master/Jenkinsfile,true
Teststudiomobiletesting Plugin,jenkinsci/teststudiomobiletesting-plugin,https://github.com/jenkinsci/teststudiomobiletesting-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/teststudiomobiletesting-plugin/master/Jenkinsfile,true
Testswarm Plugin,jenkinsci/testswarm-plugin,https://github.com/jenkinsci/testswarm-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testswarm-plugin/master/Jenkinsfile,false
Testweaver Plugin,jenkinsci/testweaver-plugin,https://github.com/jenkinsci/testweaver-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/testweaver-plugin/master/Jenkinsfile,true
Testwheel Trigger Plugin,jenkinsci/testwheel-trigger-plugin,https://github.com/jenkinsci/testwheel-trigger-plugin,false,true,false,https://raw.githubusercontent.com/jenkinsci/testwheel-trigger-plugin/main/Jenkinsfile,true
Text File Operations Plugin,jenkinsci/text-file-operations-plugin,https://github.com/jenkinsci/text-file-operations-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/text-file-operations-plugin/master/Jenkinsfile,false
Text Finder Plugin,jenkinsci/text-finder-plugin,https://github.com/jenkinsci/text-finder-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/text-finder-plugin/master/Jenkinsfile,true
Text Finder Run Condition Plugin,jenkinsci/text-finder-run-condition-plugin,https://github.com/jenkinsci/text-finder-run-condition-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/text-finder-run-condition-plugin/master/Jenkinsfile,true
Theme Manager Plugin,jenkinsci/theme-manager-plugin,https://github.com/jenkinsci/theme-manager-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/theme-manager-plugin/master/Jenkinsfile,true
Themis Plugin,jenkinsci/themis-plugin,https://github.com/jenkinsci/themis-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/themis-plugin/master/Jenkinsfile,true
Thin Backup Plugin,jenkinsci/thin-backup-plugin,https://github.com/jenkinsci/thin-backup-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/thin-backup-plugin/master/Jenkinsfile,true
Thread Dump Action Plugin,jenkinsci/thread-dump-action-plugin,https://github.com/jenkinsci/thread-dump-action-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/thread-dump-action-plugin/master/Jenkinsfile,false
Threadfix Plugin,jenkinsci/threadfix-plugin,https://github.com/jenkinsci/threadfix-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/threadfix-plugin/master/Jenkinsfile,false
Throttle Concurrent Builds Plugin,jenkinsci/throttle-concurrent-builds-plugin,https://github.com/jenkinsci/throttle-concurrent-builds-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/throttle-concurrent-builds-plugin/master/Jenkinsfile,true
Thucydides Plugin,jenkinsci/thucydides-plugin,https://github.com/jenkinsci/thucydides-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/thucydides-plugin/master/Jenkinsfile,false
Thycotic Devops Secrets Vault Plugin,jenkinsci/thycotic-devops-secrets-vault-plugin,https://github.com/jenkinsci/thycotic-devops-secrets-vault-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/thycotic-devops-secrets-vault-plugin/master/Jenkinsfile,true
Thycotic Secret Server Plugin,jenkinsci/thycotic-secret-server-plugin,https://github.com/jenkinsci/thycotic-secret-server-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/thycotic-secret-server-plugin/master/Jenkinsfile,true
Thycotic Vault Plugin,jenkinsci/thycotic-vault-plugin,https://github.com/jenkinsci/thycotic-vault-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/thycotic-vault-plugin/master/Jenkinsfile,false
Tibco Builder Plugin,jenkinsci/tibco-builder-plugin,https://github.com/jenkinsci/tibco-builder-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tibco-builder-plugin/master/Jenkinsfile,false
Tics Plugin,jenkinsci/tics-plugin,https://github.com/jenkinsci/tics-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/tics-plugin/main/Jenkinsfile,true
Timestamper Plugin,jenkinsci/timestamper-plugin,https://github.com/jenkinsci/timestamper-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/timestamper-plugin/master/Jenkinsfile,true
Tinfoil Security Plugin,jenkinsci/tinfoil-security-plugin,https://github.com/jenkinsci/tinfoil-security-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tinfoil-security-plugin/master/Jenkinsfile,true
Tm4j Automation Plugin,jenkinsci/tm4j-automation-plugin,https://github.com/jenkinsci/tm4j-automation-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tm4j-automation-plugin/master/Jenkinsfile,false
Tmpcleaner Plugin,jenkinsci/tmpcleaner-plugin,https://github.com/jenkinsci/tmpcleaner-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tmpcleaner-plugin/master/Jenkinsfile,true
Token Macro Plugin,jenkinsci/token-macro-plugin,https://github.com/jenkinsci/token-macro-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/token-macro-plugin/main/Jenkinsfile,true
Toolenv Plugin,jenkinsci/toolenv-plugin,https://github.com/jenkinsci/toolenv-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/toolenv-plugin/master/Jenkinsfile,true
Trac Plugin,jenkinsci/trac-plugin,https://github.com/jenkinsci/trac-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/trac-plugin/master/Jenkinsfile,false
Trac Publisher Plugin,jenkinsci/trac-publisher-plugin,https://github.com/jenkinsci/trac-publisher-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/trac-publisher-plugin/master/Jenkinsfile,false
Tracking Git Plugin,jenkinsci/tracking-git-plugin,https://github.com/jenkinsci/tracking-git-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tracking-git-plugin/master/Jenkinsfile,false
Tracking Svn Plugin,jenkinsci/tracking-svn-plugin,https://github.com/jenkinsci/tracking-svn-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tracking-svn-plugin/master/Jenkinsfile,false
Transifex Plugin,jenkinsci/transifex-plugin,https://github.com/jenkinsci/transifex-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/transifex-plugin/master/Jenkinsfile,false
Translation Plugin,jenkinsci/translation-plugin,https://github.com/jenkinsci/translation-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/translation-plugin/master/Jenkinsfile,true
Tricentis Ci Plugin,jenkinsci/tricentis-ci-plugin,https://github.com/jenkinsci/tricentis-ci-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tricentis-ci-plugin/master/Jenkinsfile,false
Trilead Api Plugin,jenkinsci/trilead-api-plugin,https://github.com/jenkinsci/trilead-api-plugin,false,false,true,https://raw.githubusercontent.com/jenkinsci/trilead-api-plugin/main/Jenkinsfile,true
Trunk Io Plugin,jenkinsci/trunk-io-plugin,https://github.com/jenkinsci/trunk-io-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/trunk-io-plugin/main/Jenkinsfile,true
Tuleap Api Plugin,jenkinsci/tuleap-api-plugin,https://github.com/jenkinsci/tuleap-api-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/tuleap-api-plugin/master/Jenkinsfile,true
Tuleap Git Branch Source Plugin,jenkinsci/tuleap-git-branch-source-plugin,https://github.com/jenkinsci/tuleap-git-branch-source-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/tuleap-git-branch-source-plugin/master/Jenkinsfile,true
Tuleap Oauth Plugin,jenkinsci/tuleap-oauth-plugin,https://github.com/jenkinsci/tuleap-oauth-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/tuleap-oauth-plugin/master/Jenkinsfile,true
Tuxdroid Plugin,jenkinsci/tuxdroid-plugin,https://github.com/jenkinsci/tuxdroid-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/tuxdroid-plugin/master/Jenkinsfile,false
Twilio Notifier Plugin,jenkinsci/twilio-notifier-plugin,https://github.com/jenkinsci/twilio-notifier-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/twilio-notifier-plugin/master/Jenkinsfile,false
Twitter Plugin,jenkinsci/twitter-plugin,https://github.com/jenkinsci/twitter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/twitter-plugin/master/Jenkinsfile,false
Typetalk Plugin,jenkinsci/typetalk-plugin,https://github.com/jenkinsci/typetalk-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/typetalk-plugin/master/Jenkinsfile,true
URLSCM Plugin,jenkinsci/URLSCM-plugin,https://github.com/jenkinsci/URLSCM-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/URLSCM-plugin/master/Jenkinsfile,false
Ui Test Capture Plugin,jenkinsci/ui-test-capture-plugin,https://github.com/jenkinsci/ui-test-capture-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ui-test-capture-plugin/master/Jenkinsfile,false
Uipath Automation Package Plugin,jenkinsci/uipath-automation-package-plugin,https://github.com/jenkinsci/uipath-automation-package-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/uipath-automation-package-plugin/develop/Jenkinsfile,true
Uleska Plugin,jenkinsci/uleska-plugin,https://github.com/jenkinsci/uleska-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/uleska-plugin/master/Jenkinsfile,true
Unblocked Plugin,jenkinsci/unblocked-plugin,https://github.com/jenkinsci/unblocked-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/unblocked-plugin/main/Jenkinsfile,true
Unicorn Plugin,jenkinsci/unicorn-plugin,https://github.com/jenkinsci/unicorn-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/unicorn-plugin/master/Jenkinsfile,false
Unique Id Plugin,jenkinsci/unique-id-plugin,https://github.com/jenkinsci/unique-id-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/unique-id-plugin/master/Jenkinsfile,true
Unity3d Plugin,jenkinsci/unity3d-plugin,https://github.com/jenkinsci/unity3d-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/unity3d-plugin/main/Jenkinsfile,false
Unleash Plugin,jenkinsci/unleash-plugin,https://github.com/jenkinsci/unleash-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/unleash-plugin/master/Jenkinsfile,true
Unreliable Slave Plugin,jenkinsci/unreliable-slave-plugin,https://github.com/jenkinsci/unreliable-slave-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/unreliable-slave-plugin/master/Jenkinsfile,false
Update Sites Manager Plugin,jenkinsci/update-sites-manager-plugin,https://github.com/jenkinsci/update-sites-manager-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/update-sites-manager-plugin/main/Jenkinsfile,true
Updatebot Plugin,jenkinsci/updatebot-plugin,https://github.com/jenkinsci/updatebot-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/updatebot-plugin/master/Jenkinsfile,true
Updraft Publisher Plugin,jenkinsci/updraft-publisher-plugin,https://github.com/jenkinsci/updraft-publisher-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/updraft-publisher-plugin/master/Jenkinsfile,true
Upload Build To Sofy Plugin,jenkinsci/upload-build-to-sofy-plugin,https://github.com/jenkinsci/upload-build-to-sofy-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/upload-build-to-sofy-plugin/main/Jenkinsfile,true
Upload Pgyer Plugin,jenkinsci/upload-pgyer-plugin,https://github.com/jenkinsci/upload-pgyer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/upload-pgyer-plugin/master/Jenkinsfile,true
